radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,268,6,48400,1225513,-1,-8.8566,38.5829,1000,11,1,1753849963,1754289010,0
LTE,268,6,48400,1225493,-1,-8.8614,38.5817,671,25,1,1753849983,1757746432,0
LTE,268,6,48400,1006377,-1,-8.8766,38.5828,1087,26,1,1753850043,1754679131,0
LTE,268,6,48400,1006379,-1,-8.8958,38.5855,1000,19,1,1753850063,1757107141,0
LTE,268,6,48400,576278,-1,-8.93,38.5848,2400,39,1,1753850103,1757746431,0
LTE,268,6,48400,1008917,-1,-8.9158,38.5856,1595,48,1,1753850123,1757746431,0
LTE,268,6,48400,576298,-1,-8.9456,38.5842,1000,16,1,1753850203,1754289010,0
LTE,268,6,48400,1008938,-1,-8.9584,38.5837,1000,21,1,1753850233,1754289010,0
LTE,268,6,48400,576297,-1,-8.9692,38.5826,1000,11,1,1753850273,1754289010,0
LTE,268,6,48410,1007382,-1,-9.019,38.5789,802,26,1,1753850383,1757746417,0
LTE,268,6,48410,1001003,-1,-9.0181,38.5867,1000,4,1,1753850543,1754289011,0
LTE,268,6,48410,1007381,-1,-9.0225,38.5818,948,27,1,1753850553,1757746416,0
LTE,268,6,48410,1000983,-1,-9.02,38.588,593,30,1,1753850573,1757746416,0
LTE,268,6,48410,1000982,-1,-9.0149,38.5883,1000,11,1,1753850593,1754289011,0
LTE,268,6,48410,1007383,-1,-9.0321,38.5726,763,49,1,1753850793,1757746417,0
LTE,268,6,48410,1007403,-1,-9.0375,38.577,1824,23,1,1753850883,1754679133,0
LTE,268,6,48400,369174,-1,-9.0362,38.5649,1000,13,1,1753850973,1757746417,0
LTE,268,6,48400,369194,-1,-9.0361,38.564,1000,3,1,1753850993,1754289011,0
LTE,268,6,48410,577323,-1,-9.0358,38.5604,1000,10,1,1753851013,1754289011,0
LTE,268,6,48400,2067991,-1,-9.0318,38.5493,978,37,1,1753851053,1757746417,0
LTE,268,6,48400,2068011,-1,-9.0291,38.5446,1000,4,1,1753851163,1754289011,0
LTE,268,6,48400,2068010,-1,-9.0276,38.5422,1000,10,1,1753851183,1754289011,0
LTE,268,6,48400,2067990,-1,-9.0268,38.5408,1000,13,1,1753851243,1757746417,0
LTE,268,6,48400,2086423,-1,-9.0237,38.5338,522,36,1,1753851283,1757746418,0
LTE,268,6,48000,648213,-1,-9.0289,38.5266,1000,22,1,1753851413,1757746418,0
LTE,268,6,48400,1761558,-1,-9.0304,38.5126,1242,20,1,1753851503,1754289017,0
LTE,268,6,48400,993813,-1,-9.0333,38.516,1000,14,1,1753851523,1754289012,0
LTE,268,6,48400,993834,-1,-9.0339,38.5112,1000,11,1,1753851563,1754289016,0
LTE,268,6,48400,993815,-1,-9.0374,38.5074,533,26,1,1753851583,1757746418,0
LTE,268,6,48400,576534,-1,-9.0452,38.5024,1000,7,1,1753851643,1754289012,0
LTE,268,6,48400,1783061,-1,-9.0447,38.5026,1000,8,1,1753851663,1754289016,0
LTE,268,6,48400,1783081,-1,-9.0483,38.4997,1000,18,1,1753851683,1754289016,0
LTE,268,6,48400,1783083,-1,-9.0575,38.4926,1286,38,1,1753851723,1754289016,0
LTE,268,6,48400,1783063,-1,-9.0557,38.4935,1000,5,1,1753851763,1754289012,0
LTE,268,6,48400,2086667,-1,-9.0661,38.485,1000,14,1,1753851873,1754289016,0
LTE,268,6,48400,2086697,-1,-9.0722,38.4815,1000,7,1,1753851893,1754289012,0
LTE,268,6,48400,370709,-1,-9.0757,38.478,751,29,1,1753851913,1754289016,0
LTE,268,6,48400,2086678,-1,-9.0892,38.4696,1000,24,1,1753852013,1754289016,0
LTE,268,6,48400,370711,-1,-9.0815,38.4738,1000,17,1,1753852023,1754289016,0
LTE,268,6,48400,1014805,-1,-9.0959,38.4657,954,31,1,1753852063,1754289016,0
LTE,268,6,48400,2086698,-1,-9.0941,38.467,1000,10,1,1753852083,1754289012,0
LTE,268,6,48400,1014825,-1,-9.0961,38.4657,1000,17,1,1753852113,1754289016,0
LTE,268,6,48400,2086699,-1,-9.0998,38.4629,1294,13,1,1753852163,1754289015,0
LTE,268,6,48400,2086679,-1,-9.0999,38.4624,1224,6,1,1753852213,1754289016,0
LTE,268,6,48400,2086669,-1,-9.0979,38.4645,1000,2,1,1753852343,1754289016,0
GSM,268,6,8400,5565,-1,-9.0984,38.4642,1000,2,1,1753852653,1754289015,0
LTE,268,6,48400,370731,-1,-9.0985,38.4646,1000,1,1,1753855033,1753855033,0
LTE,268,6,48400,1014827,-1,-9.1081,38.4579,1000,20,1,1753855393,1754289016,0
LTE,268,6,48400,1014807,-1,-9.1053,38.4564,703,50,1,1753855433,1754289016,0
GSM,268,6,8400,5431,-1,-9.1146,38.4577,1000,3,1,1753855593,1754289013,0
LTE,268,6,48400,882699,-1,-9.1155,38.4566,1000,3,1,1753855606,1754289013,0
LTE,268,6,48400,882729,-1,-9.1197,38.4544,1000,16,1,1753855613,1754289015,0
LTE,268,6,48400,882731,-1,-9.1289,38.4501,1541,39,1,1753855663,1754289015,0
LTE,268,6,48400,882711,-1,-9.1301,38.4498,1732,48,1,1753855763,1754289015,0
LTE,268,6,48400,2457868,-1,-9.1402,38.4428,1000,10,1,1753855873,1754289013,0
LTE,268,6,48400,882741,-1,-9.1425,38.4437,1000,11,1,1753855913,1754289015,0
LTE,268,6,48400,2457878,-1,-9.1467,38.4439,1000,8,1,1753855963,1754289015,0
LTE,268,6,48400,2457898,-1,-9.149,38.4456,3608,16,1,1753855973,1754289016,0
LTE,268,6,48400,2457899,-1,-9.1641,38.4447,1000,13,1,1753856053,1754289014,0
LTE,268,6,48400,2457879,-1,-9.1727,38.4411,1000,6,1,1753856143,1754289013,0
LTE,268,6,48400,999189,-1,-9.1792,38.4363,1000,14,1,1753856163,1754289014,0
LTE,268,6,48400,999191,-1,-9.2016,38.4242,2049,44,1,1753856253,1754289014,0
LTE,268,6,48400,999181,-1,-9.2086,38.42,1363,43,1,1753856363,1754289014,0
LTE,268,6,48400,999211,-1,-9.2062,38.4221,1110,20,1,1753856383,1754289014,0
GSM,268,6,8400,5347,-1,-9.2135,38.4195,1000,7,1,1753856463,1754289014,0
LTE,268,6,48400,999221,-1,-9.21,38.4195,856,29,1,1753856783,1754289014,0
LTE,268,6,48250,1166102,-1,-9.2186,38.4153,1000,1,1,1753858123,1753858123,0
LTE,268,6,48250,650252,-1,-9.213,38.4202,1000,9,1,1753858103,1754289014,0
LTE,268,6,48250,297258,-1,-9.2186,38.4153,1000,1,1,1753858144,1753858144,0
LTE,268,6,48250,386592,-1,-9.2186,38.4153,1000,1,1,1753858133,1753858133,0
LTE,268,6,48250,386602,-1,-9.2186,38.4153,1000,1,1,1753858323,1753858323,0
LTE,268,6,48250,1043498,-1,-9.2143,38.4201,1000,2,1,1753858404,1754289014,0
LTE,268,6,48250,475690,-1,-9.2186,38.4153,1000,1,1,1753858413,1753858413,0
LTE,268,6,48250,1044000,-1,-9.2186,38.4153,1000,1,1,1753858533,1753858533,0
LTE,268,6,48140,1140503,-1,-9.2186,38.4153,1000,1,1,1753858553,1753858553,0
LTE,268,6,48260,1054231,-1,-9.2186,38.4153,1000,1,1,1753858703,1753858703,0
LTE,268,6,48410,574486,-1,-9.2118,38.4207,1000,7,1,1753860593,1754289014,0
LTE,268,6,48410,574506,-1,-9.2107,38.4214,1000,5,1,1753860754,1754289014,0
LTE,268,6,48400,568845,-1,-9.2119,38.4241,1000,8,1,1753861324,1754289014,0
LTE,268,6,48410,569110,-1,-9.2165,38.4208,1000,1,1,1753861624,1753861624,0
LTE,268,6,48410,574476,-1,-9.2093,38.4225,1000,8,1,1753861994,1754289014,0
LTE,268,6,48250,650282,-1,-9.2087,38.4224,1000,2,1,1753862834,1754289014,0
LTE,268,6,48400,568885,-1,-9.2095,38.4243,1000,4,1,1753863174,1754289014,0
LTE,268,6,48410,574516,-1,-9.1853,38.4317,4291,9,1,1753863164,1754289015,0
GSM,268,6,8400,5331,-1,-9.2104,38.4244,1000,3,1,1753863254,1754289014,0
LTE,268,6,48400,569652,-1,-9.2108,38.4249,1000,1,1,1753863584,1753863584,0
LTE,268,6,48400,569622,-1,-9.2127,38.4252,1000,2,1,1753863834,1754289014,0
GSM,268,6,8410,2563,-1,-9.2138,38.4252,1000,1,1,1753863824,1753863824,0
LTE,268,6,48250,1046294,-1,-9.21,38.4247,1000,1,1,1753864784,1753864784,0
LTE,268,6,48410,574496,-1,-9.208,38.4235,1000,1,1,1753865004,1753865004,0
LTE,268,6,48400,569612,-1,-9.2094,38.4219,1000,1,1,1753865244,1753865244,0
LTE,268,6,48400,2457869,-1,-9.169,38.4431,1000,14,1,1753866034,1754289014,0
LTE,268,6,48400,2457908,-1,-9.132,38.4455,2169,6,1,1753866264,1754289016,0
LTE,268,6,48400,882709,-1,-9.1186,38.4557,1000,15,1,1753867164,1754289015,0
LTE,268,6,48400,2086709,-1,-9.098,38.4643,1000,2,1,1753868374,1754289015,0
LTE,268,6,48400,2086668,-1,-9.0436,38.4693,4786,5,1,1753868474,1757746419,0
LTE,268,6,48400,882710,-1,-9.1076,38.4529,1000,10,1,1753869914,1754289016,0
LTE,268,6,48400,882730,-1,-9.1077,38.4518,1000,9,1,1753870084,1754289016,0
LTE,268,6,48400,376333,-1,-9.1078,38.4516,1000,13,1,1753870134,1754289016,0
LTE,268,6,48400,1170699,-1,-9.108,38.4513,1000,5,1,1753870144,1754289016,0
LTE,268,6,48400,376363,-1,-9.1076,38.4518,1000,2,1,1753870164,1754289015,0
LTE,268,6,48400,1014816,-1,-9.1074,38.4515,1000,1,1,1753870804,1753870804,0
LTE,268,6,48400,1014817,-1,-9.1039,38.4587,1000,14,1,1753871304,1754289016,0
LTE,268,6,48400,882700,-1,-9.0896,38.4533,6463,5,1,1753871754,1757746420,0
LTE,268,6,48400,376332,-1,-9.1074,38.4523,1000,1,1,1753872054,1753872054,0
LTE,268,6,48400,376373,-1,-9.1074,38.4523,1000,1,1,1753872134,1753872134,0
LTE,268,6,48400,1014797,-1,-9.1081,38.4515,1000,1,1,1753872954,1753872954,0
LTE,268,6,48400,1014815,-1,-9.1008,38.4629,1000,8,1,1753873974,1754289016,0
LTE,268,6,48400,1014795,-1,-9.0984,38.4638,1000,2,1,1753874024,1754289016,0
LTE,268,6,48400,2086677,-1,-9.0679,38.4835,1000,16,1,1753874294,1754289016,0
LTE,268,6,48400,1783053,-1,-9.058,38.4916,1000,16,1,1753874364,1754289016,0
LTE,268,6,48000,648215,-1,-9.0245,38.5154,1980,16,1,1753874554,1754289017,0
LTE,268,6,48400,993805,-1,-9.0334,38.5071,1000,8,1,1753874624,1754289016,0
LTE,268,6,48400,993804,-1,-9.0297,38.5102,1000,10,1,1753874654,1754289016,0
LTE,268,6,48400,1761578,-1,-9.0248,38.5118,1000,6,1,1753874714,1754289016,0
LTE,268,6,48000,648205,-1,-9.0198,38.5156,1000,2,1,1753874774,1754289016,0
LTE,268,6,48000,648235,-1,-9.0193,38.5161,1000,1,1,1753874784,1753874784,0
LTE,268,6,48000,648233,-1,-9.0196,38.5202,1000,4,1,1753874864,1754289017,0
LTE,268,6,48000,648214,-1,-9.0176,38.5208,1000,3,1,1753874894,1754289017,0
LTE,268,6,48000,648234,-1,-9.0134,38.5203,1000,15,1,1753874914,1754289017,0
LTE,268,6,48000,648204,-1,-9.0091,38.5209,1000,3,1,1753874984,1754289017,0
LTE,268,6,48400,691724,-1,-8.9957,38.5246,1103,21,1,1753874994,1754289017,0
LTE,268,6,48400,691734,-1,-8.9975,38.524,1000,6,1,1753875064,1754289017,0
LTE,268,6,48400,290838,-1,-8.9189,38.531,1000,7,1,1753875544,1754289017,0
LTE,268,6,48400,290839,-1,-8.9108,38.5325,1000,7,1,1753875584,1754289017,0
LTE,268,6,48400,290849,-1,-8.908,38.5326,1000,4,1,1753875604,1754289017,0
LTE,268,6,48400,727073,-1,-8.9061,38.5328,1000,4,1,1753875614,1754289017,0
LTE,268,6,48400,727083,-1,-8.9038,38.5329,1000,6,1,1753875624,1754289018,0
LTE,268,6,48400,290345,-1,-8.8842,38.5334,1000,4,1,1753875894,1754289018,0
LTE,268,6,48400,1906209,-1,-8.8722,38.5352,1000,8,1,1753876075,1754289018,0
LTE,268,6,48400,1906197,-1,-8.864,38.5352,1000,14,1,1753876124,1754289018,0
LTE,268,6,48400,1129750,-1,-8.858,38.5369,1000,9,1,1753876174,1754289018,0
LTE,268,6,48400,1129749,-1,-8.8485,38.5376,609,25,1,1753876204,1754289018,0
LTE,268,6,48400,1125132,-1,-8.836,38.5408,1000,7,1,1753876294,1754289018,0
LTE,268,6,48400,1129739,-1,-8.8384,38.5391,1000,5,1,1753876314,1754289018,0
LTE,268,6,48400,1906217,-1,-8.8367,38.5396,1000,5,1,1753876324,1754289018,0
LTE,268,6,48400,1125162,-1,-8.8345,38.5414,1000,7,1,1753876334,1754289018,0
LTE,268,6,48140,1137205,-1,-8.8322,38.5431,1000,4,1,1753876354,1754289018,0
LTE,268,6,48140,1137175,-1,-8.8225,38.5451,1000,14,1,1753876374,1754289018,0
LTE,268,6,48400,1137429,-1,-8.8113,38.5506,1372,14,1,1753876394,1754289018,0
LTE,268,6,48140,1137195,-1,-8.8206,38.5457,1000,4,1,1753876414,1754289018,0
LTE,268,6,48140,1137173,-1,-8.8148,38.5475,1000,7,1,1753876444,1754289018,0
LTE,268,6,48140,1137193,-1,-8.804,38.5538,1104,38,1,1753876464,1754289019,0
LTE,268,6,48140,1125911,-1,-8.7829,38.5626,983,38,1,1753876575,1754289019,0
LTE,268,6,48140,1125909,-1,-8.7628,38.5686,1000,13,1,1753876694,1754289019,0
LTE,268,6,48140,1125929,-1,-8.7637,38.5685,1000,21,1,1753876714,1754289019,0
LTE,268,6,48140,1125899,-1,-8.7398,38.5753,1288,8,1,1753876794,1754289019,0
LTE,268,6,48140,1126669,-1,-8.73,38.5795,1000,21,1,1753876875,1754289019,0
LTE,268,6,48140,1786124,-1,-8.5749,38.4624,2756,50,1,1753877805,1754289021,0
GSM,268,6,8140,8532,-1,-8.5523,38.4504,1000,8,1,1753878055,1754289021,0
LTE,268,6,48140,1129227,-1,-8.5406,38.4393,1006,21,1,1753878125,1754289021,0
LTE,268,6,48140,821782,-1,-8.524,38.3663,1000,16,1,1753878605,1754289022,0
LTE,268,6,48140,821802,-1,-8.522,38.3609,1000,11,1,1753878635,1754289022,0
LTE,268,6,48140,821812,-1,-8.5214,38.3574,1000,6,1,1753878655,1754289022,0
LTE,268,6,48140,1757451,-1,-8.531,38.3049,997,38,1,1753878875,1754289022,0
LTE,268,6,48140,1757481,-1,-8.535,38.2922,1000,11,1,1753878965,1754289022,0
LTE,268,6,48140,1757482,-1,-8.5383,38.2816,680,26,1,1753879045,1754289023,0
LTE,268,6,48140,1757452,-1,-8.5419,38.2699,1000,14,1,1753879105,1754289023,0
LTE,268,6,48140,1624883,-1,-8.548,38.2504,1000,6,1,1753879215,1754289023,0
LTE,268,6,48140,1131277,-1,-8.5541,38.2309,2110,22,1,1753879225,1754289023,0
LTE,268,6,48140,407593,-1,-8.5603,38.2111,1000,10,1,1753879655,1754289023,0
LTE,268,6,48140,1757235,-1,-8.6517,38.1337,1000,11,1,1753880225,1754289024,0
LTE,268,6,48140,1138995,-1,-8.6397,38.0992,1185,31,1,1753880365,1754679125,0
LTE,268,6,48140,1756939,-1,-8.742,38.0222,1000,11,1,1753881045,1754289026,0
LTE,268,6,48140,1134635,-1,-8.7594,37.994,5985,16,1,1753881365,1754345283,0
LTE,268,6,48140,1124631,-1,-8.8351,37.9681,1000,20,1,1753881505,1754679123,0
LTE,268,6,48140,1124651,-1,-8.8286,37.97,1507,33,1,1754014095,1754679122,0
LTE,268,6,48140,412715,-1,-8.8789,37.9536,1000,21,1,1754014545,1754289063,0
LTE,268,6,48140,406057,-1,-8.7955,37.9797,1000,22,1,1754015196,1754679123,0
LTE,268,6,48140,1756940,-1,-8.7319,38.0038,782,30,1,1754015506,1754345346,0
LTE,268,6,48140,1134625,-1,-8.7074,38.0132,1094,27,1,1754015606,1754345346,0
LTE,268,6,48140,1134624,-1,-8.6953,38.0141,1007,26,1,1754015816,1754345346,0
LTE,268,6,48140,412437,-1,-8.6887,38.0179,877,41,1,1754015876,1754345346,0
LTE,268,6,48140,1134614,-1,-8.6922,38.0134,1520,29,1,1754015886,1754345346,0
LTE,268,6,48140,412457,-1,-8.6928,38.0159,1000,7,1,1754015906,1754345283,0
LTE,268,6,48140,412458,-1,-8.6933,38.0102,1000,6,1,1754015986,1754289065,0
LTE,268,6,48140,412438,-1,-8.6924,38.0092,1000,22,1,1754016056,1754289126,0
LTE,268,6,48140,2067723,-1,-8.6676,38.0203,1801,50,1,1754016156,1754345346,0
LTE,268,6,48140,2067724,-1,-8.6498,37.9818,6132,51,1,1754016246,1754289160,0
LTE,268,6,48140,2067763,-1,-8.682,37.9996,2301,51,1,1754016316,1754289126,0
LTE,268,6,48140,1134604,-1,-8.5814,37.9399,1000,10,1,1754016916,1754289125,0
LTE,268,6,48140,1218326,-1,-8.5569,37.9314,1072,46,1,1754017026,1754289125,0
LTE,268,6,48140,1146677,-1,-8.4548,37.9303,1000,11,1,1754017456,1754289067,0
LTE,268,6,48140,1141299,-1,-8.4962,37.9337,17015,25,1,1754017526,1754289126,0
LTE,268,6,48140,1218355,-1,-8.4709,37.9313,3582,51,1,1754017546,1754289124,0
LTE,268,6,48140,1128726,-1,-8.3983,37.9329,3921,51,1,1754017556,1754289135,0
LTE,268,6,48140,1128756,-1,-8.4247,37.9312,1338,32,1,1754017576,1754289123,0
LTE,268,6,48140,1128716,-1,-8.4136,37.9317,1000,20,1,1754017606,1754289123,0
LTE,268,6,48140,1684777,-1,-8.3476,37.8709,2797,51,1,1754018146,1754289159,0
LTE,268,2,21700,26424668,0,-9.018,38.5853,1000,1,1,1754289019,1754289019,0
LTE,268,6,48140,1685034,-1,-8.3545,37.8146,2836,50,1,1754018366,1754289122,0
LTE,268,6,48140,1141269,-1,-8.3576,37.8265,1000,17,1,1754018376,1754289069,0
LTE,268,6,48140,1685004,-1,-8.3581,37.821,1405,50,1,1754018416,1754289122,0
LTE,268,6,48140,1685033,-1,-8.3232,37.7857,2786,50,1,1754018576,1754289121,0
LTE,268,6,48140,1134103,-1,-8.2873,37.7715,3601,50,1,1754018646,1754289121,0
LTE,268,6,48140,1141525,-1,-8.2961,37.7735,1906,46,1,1754018656,1754289086,0
LTE,268,6,48140,2216715,-1,-8.3049,37.7813,1000,20,1,1754018686,1754289086,0
LTE,268,6,48140,1134123,-1,-8.288,37.7719,2818,39,1,1754018806,1754289121,0
LTE,268,6,48140,2216716,-1,-8.2201,37.7012,1067,17,1,1754019186,1754289070,0
LTE,268,6,48140,1141545,-1,-8.2825,37.7526,9626,9,1,1754019296,1754289121,0
LTE,268,6,48140,607529,-1,-8.2178,37.6738,1000,19,1,1754019316,1754289085,0
LTE,268,6,48140,607509,-1,-8.2178,37.6747,1347,50,1,1754019336,1754289085,0
LTE,268,6,48140,607531,-1,-8.2293,37.6561,1000,8,1,1754019436,1754289071,0
LTE,268,6,48140,607511,-1,-8.2292,37.6535,999,45,1,1754019456,1754289085,0
LTE,268,6,48140,607530,-1,-8.2282,37.645,1000,5,1,1754019496,1754289071,0
LTE,268,6,48140,607510,-1,-8.2312,37.6404,2871,50,1,1754019506,1754289085,0
LTE,268,6,48140,1785897,-1,-8.2489,37.6232,11774,51,1,1754019766,1754289106,0
LTE,268,6,48140,1785898,-1,-8.2707,37.5356,2713,50,1,1754020036,1754289083,0
LTE,268,6,48140,1785868,-1,-8.2728,37.5284,2542,50,1,1754020056,1754289083,0
LTE,268,6,48140,1135657,-1,-8.2863,37.5121,3498,50,1,1754020116,1754289083,0
LTE,268,6,48140,1135658,-1,-8.3001,37.4969,1006,50,1,1754020306,1754289083,0
LTE,268,6,48140,1217035,-1,-8.3085,37.4833,1000,16,1,1754020436,1754289083,0
LTE,268,6,48140,1217065,-1,-8.3114,37.4769,830,37,1,1754020446,1754289083,0
LTE,268,6,48140,1217066,-1,-8.3167,37.4596,1888,50,1,1754020496,1754289082,0
LTE,268,6,48110,1777961,-1,-8.3216,37.4479,1999,50,1,1754020576,1754289082,0
LTE,268,6,48110,1777962,-1,-8.3249,37.4169,2026,47,1,1754020726,1754289082,0
LTE,268,6,48110,1216297,-1,-8.3371,37.3995,1250,50,1,1754020846,1754289082,0
LTE,268,6,48110,1216298,-1,-8.3488,37.3833,1564,50,1,1754020906,1754289082,0
LTE,268,6,48110,868393,-1,-8.3675,37.3653,1020,50,1,1754021046,1754289081,0
LTE,268,6,48110,1785385,-1,-8.343,37.334,1000,18,1,1754021236,1754289081,0
LTE,268,6,48110,852503,-1,-8.2576,37.2136,1209,50,1,1754021836,1754289080,0
LTE,268,6,48110,852523,-1,-8.2696,37.2338,859,39,1,1754021846,1754289080,0
LTE,268,6,48100,837909,-1,-8.2616,37.185,1000,6,1,1754022096,1754289076,0
LTE,268,6,48100,837929,-1,-8.2628,37.1781,1000,10,1,1754022126,1754289076,0
LTE,268,6,48100,1160224,-1,-8.2569,37.1266,1000,7,1,1754022416,1754289077,0
LTE,268,6,48110,394794,-1,-8.2565,37.131,1365,19,1,1754022436,1758123311,0
LTE,268,6,48100,326699,-1,-8.2512,37.1225,1000,3,1,1754022456,1754289077,0
LTE,268,6,48110,450346,-1,-8.2476,37.1187,1000,17,1,1754022466,1758123310,0
LTE,268,6,48100,321291,-1,-8.2556,37.1187,1273,13,1,1754022816,1758123311,0
LTE,268,6,48100,321331,-1,-8.2626,37.1285,1000,4,1,1754022836,1754289077,0
LTE,268,6,48110,865046,-1,-8.2745,37.1287,1000,3,1,1754022916,1754289077,0
LTE,268,6,48100,446249,-1,-8.2961,37.1279,1000,7,1,1754023026,1754289077,0
LTE,268,6,48100,446251,-1,-8.3037,37.1281,1000,20,1,1754023046,1754289077,0
LTE,268,6,48100,1565481,-1,-8.3144,37.1258,1000,20,1,1754023126,1754289078,0
LTE,268,6,48100,1565461,-1,-8.3134,37.1262,1000,17,1,1754023486,1754289078,0
GSM,268,6,8100,8485,-1,-8.3149,37.1261,1000,4,1,1754029376,1754289078,0
GSM,268,6,8100,4375,-1,-8.3144,37.1263,1000,1,1,1754043467,1754043467,0
LTE,268,6,48110,394764,-1,-8.2588,37.1311,1342,9,1,1754054688,1758123311,0
LTE,268,6,48100,1160234,-1,-8.2604,37.1195,1501,7,1,1754054758,1758123310,0
LTE,268,6,48100,1160214,-1,-8.2522,37.118,1654,26,1,1754054858,1758123311,0
GSM,268,6,8110,1390,-1,-8.2498,37.1477,1000,11,1,1754054938,1754289079,0
LTE,268,6,48110,1216267,-1,-8.3275,37.4088,1000,11,1,1754056348,1754289082,0
LTE,268,6,48140,2272523,-1,-8.2779,37.5162,1000,5,1,1754057108,1754289083,0
LTE,268,6,48140,1785908,-1,-8.2738,37.5217,1000,6,1,1754057138,1754289083,0
LTE,268,6,48140,607540,-1,-8.2348,37.6317,1000,16,1,1754057698,1754289084,0
LTE,268,6,48140,1141515,-1,-8.3551,37.8323,1000,6,1,1754058928,1754289122,0
LTE,268,6,48140,2377267,-1,-8.4632,37.9309,1000,11,1,1754059978,1754289124,0
LTE,268,6,48140,2067764,-1,-8.6266,37.9687,1000,8,1,1754060969,1754289125,0
LTE,268,2,21207,26489015,0,-9.1748,38.6794,1000,1,1,1754289281,1754289281,0
LTE,268,2,21700,27146679,0,-9.1748,38.6794,1000,1,1,1754289287,1754289287,0
LTE,268,2,21207,26133556,0,-9.1748,38.6794,1000,1,1,1754289320,1754289320,0
LTE,268,2,21207,26124471,0,-9.1666,38.6973,2118,4,1,1754289350,1755025923,0
LTE,268,2,21207,26491700,0,-9.1781,38.708,1000,1,1,1754289410,1754289410,0
LTE,268,2,21205,26155100,0,-9.1761,38.7185,1000,1,1,1754289738,1754289738,0
LTE,268,2,21205,26155061,0,-9.2308,38.7417,1000,1,1,1754290663,1754290663,0
LTE,268,2,21205,26161973,0,-9.2308,38.7417,1000,1,1,1754290664,1754290664,0
LTE,268,6,48140,412950,-1,-8.7287,38.0048,1000,7,1,1754275184,1754345282,0
LTE,268,6,48140,412970,-1,-8.705,38.0151,1000,3,1,1754275354,1754345283,0
LTE,268,6,48140,1134634,-1,-8.6939,38.0176,1000,2,1,1754275504,1754345283,0
LTE,268,6,48140,1134643,-1,-8.6798,38.0213,1000,6,1,1754275684,1754345283,0
LTE,268,6,48140,1685044,-1,-8.6766,38.0213,1000,6,1,1754275704,1754345283,0
LTE,268,6,48140,2071565,-1,-8.6485,38.0201,1940,50,1,1754275774,1754345346,0
LTE,268,6,48140,2071563,-1,-8.6047,38.0169,1752,49,1,1754276114,1754345345,0
LTE,268,6,48140,1218859,-1,-8.5716,38.0093,1786,49,1,1754276274,1754345345,0
LTE,268,6,48140,1218857,-1,-8.5444,38.0074,933,47,1,1754276724,1754345345,0
LTE,268,6,48140,1218827,-1,-8.5222,38.0073,1290,50,1,1754276834,1754345345,0
LTE,268,6,48140,907021,-1,-8.4779,38.0057,5019,48,1,1754276944,1754345344,0
LTE,268,6,48140,1128745,-1,-8.3836,38.0113,1000,10,1,1754277594,1754345285,0
LTE,268,6,48140,1128725,-1,-8.3712,38.0126,2121,50,1,1754277614,1754345343,0
LTE,268,6,48140,1222157,-1,-8.3368,38.0208,1092,29,1,1754277844,1754345343,0
LTE,268,6,48140,1222185,-1,-8.2666,38.0407,7765,51,1,1754278114,1754345368,0
LTE,268,6,48140,1222155,-1,-8.2548,38.042,1000,23,1,1754278224,1754345342,0
LTE,268,6,48140,1222195,-1,-8.2052,38.0428,2781,14,1,1754278284,1754345287,0
LTE,268,6,48160,1130775,-1,-8.2109,38.0433,3385,26,1,1754278324,1754345342,0
LTE,268,6,48160,1130765,-1,-8.2197,38.0434,1000,15,1,1754278354,1754345342,0
LTE,268,6,48160,407052,-1,-8.1823,38.044,1000,18,1,1754278454,1754345287,0
LTE,268,6,48160,1755187,-1,-8.1821,38.0441,1000,14,1,1754278494,1754345342,0
LTE,268,6,48160,1755147,-1,-8.1778,38.0441,1000,15,1,1754278534,1754345342,0
LTE,268,6,48160,407082,-1,-8.1497,38.0468,2809,21,1,1754278564,1754345341,0
LTE,268,6,48160,1755177,-1,-8.1612,38.0441,1000,14,1,1754278584,1754345341,0
LTE,268,6,48160,407062,-1,-8.1537,38.0466,3677,50,1,1754278604,1754345342,0
LTE,268,6,48160,407083,-1,-8.1199,38.0641,1000,5,1,1754278814,1754345287,0
LTE,268,6,48160,407063,-1,-8.1196,38.0642,1000,20,1,1754278834,1754345341,0
LTE,268,6,48160,407061,-1,-8.1009,38.0643,1295,17,1,1754278864,1754345305,0
LTE,268,6,48160,407081,-1,-8.1012,38.0648,1680,50,1,1754278884,1754345305,0
LTE,268,6,48160,1151274,-1,-8.0753,38.0685,1000,4,1,1754279044,1754345287,0
LTE,268,6,48160,1151254,-1,-8.0683,38.0752,1843,42,1,1754279054,1754345305,0
LTE,268,6,48160,1151253,-1,-8.022,38.1074,3120,50,1,1754279264,1754345305,0
LTE,268,6,48160,1151273,-1,-8.0316,38.102,2068,48,1,1754279354,1754345304,0
LTE,268,6,48160,2207756,-1,-7.977,38.1307,2370,47,1,1754279494,1754345304,0
LTE,268,6,48160,2207796,-1,-8.0062,38.116,2600,25,1,1754279534,1754345304,0
LTE,268,6,48160,1145099,-1,-7.9897,38.1243,1282,35,1,1754279544,1754345304,0
LTE,268,6,48160,1145129,-1,-7.9886,38.1248,1436,14,1,1754279564,1754345288,0
LTE,268,6,48160,2207757,-1,-7.9447,38.1477,703,34,1,1754279814,1754345304,0
LTE,268,6,48160,2207755,-1,-7.9285,38.1558,1031,32,1,1754279884,1754345304,0
